date,id,idTraining,title,arrows
2024-06-26,jgPH0tr4JRIuBrjwa9Vw,IKQBvtwTJNV4eMzD4Npv,,"10:6.63:-8.938,9:-10.245:17.776,8:27.739:-9.311,7:39.258:-23.944,7:28.673:30.541,7:9.37:41.438,10:-1.777:-0.531,10:9.058:-5.575,9:12.483:3.143,9:-18.029:-0.593,8:-24.567:24.003,8:22.757:18.087,10:-2.462:-10.868,10:-9:4.077,9:-22.325:-7.069,9:-1.528:-23.01,8:4.077:-30.482,8:-30.794:3.454,10:-0.593:-9.311,10:-4.641:3.454,10:-9.311:-4.018,9:-16.783:-10.556,9:-16.161:1.275,9:14.351:10.615,10:0.029:-8.688,9:-12.736:-15.849,9:16.842:1.275,8:18.398:-19.897,8:13.106:29.295,7:36.768:10.926,10:-9:-1.839,10:7.19:-6.198,10:7.19:-3.707,10:9.992:2.209,9:19.332:9.058,8:25.871:0.029,10:-5.014:-10.535,10:0.403:-10.183,10:-3.084:0.341,9:-0.593:14.04,9:-21.765:1.275,8:18.71:-23.01,9:14.04:-3.707,9:20.889:1.897,9:5.322:-15.538,9:-11.491:11.86,8:22.135:-26.124,8:-28.303:-9.934,10:-12.736:2.831,9:-16.472:2.209,9:17.776:-11.802,9:-14.293:-6.198,9:-9.934:-13.67,9:-18.651:-15.227,10:-9.622:-1.528,9:-14.604:-14.293,9:-18.651:-2.462,9:10.615:-17.095,9:8.124:12.172,8:31.475:-18.963,10:0.652:-6.198,10:-8.066:-9,9:8.747:13.728,9:5.633:20.578,8:16.53:-22.076,8:14.662:-25.812,10:-3.707:-8.688,9:9.37:-22.076,8:-24.256:-14.915,8:26.805:14.974,7:-34.841:-16.783,7:41.749:-0.905"
2024-06-05,l8txznGilTiDYZymw2D0,2Qm8KmQSi9h6uxTFNMH7,,"10:7.813:-8.688,10:9.681:-5.575,9:-13.359:14.351,9:1.586:18.71,8:22.757:18.087,9:14.04:-9,10:-0.282:-5.264,10:-2.773:-5.575,10:-6.509:-0.282,10:0.091:-8.626,10:-2.773:-8.377,10:-7.754:1.275,10:5.633:1.275,9:-13.67:10.926,9:17.153:0.029,8:27.739:2.52,8:10.615:23.38,8:-18.651:30.852,10:-8.066:-4.33,9:-15.538:-14.915,9:12.172:13.106,8:33.343:-2.773,8:33.654:5.322,7:-37.332:8.435,10:-4.33:-4.018,9:14.662:0.341,9:-9.311:9.681,9:8.435:15.285,9:-17.406:-1.528,7:-38.266:-4.641,10:-0.282:-1.839,10:7.813:-4.641,9:12.794:-7.754,8:31.164:-1.216,8:30.541:-17.095,7:-37.955:-14.293,9:-16.161:12.794,8:-10.556:-26.124,8:-20.831:-24.878,8:-24.567:-17.095,8:12.483:-26.124,7:-0.282:-41.068,10:-8.377:4.077,9:-9:-15.227,9:17.153:-15.227,9:-4.018:21.512,9:-12.113:12.794,8:-36.709:-0.905,10:10.926:-2.15,10:-5.575:-10.868,9:9.681:17.464,8:18.398:22.135,8:24.314:-23.944,8:-12.736:32.72,10:-2.773:5.011,10:0.963:5.011,9:4.699:13.106,9:0.029:-16.783,8:12.172:26.182,8:-3.396:-29.86,10:-0.282:-2.15,9:-0.593:-15.849,9:3.454:-18.34,9:-9.311:14.974,8:-32.039:-4.018,7:14.351:-36.087,9:13.106:11.238,9:-0.282:17.153,9:-13.981:-20.208,8:15.596:-26.435,8:21.823:-25.812,6:22.446:47.665"
2024-05-29,UKfGuIjYt0TKVnlxvwl9,lPleGZik8oHw6f2bzKF0,,"9:-5.824:17.215,8:5.945:-30.171,8:29.918:0.652,8:30.541:6.256,8:4.699:28.673,7:39.57:-2.462,10:0.029:1.275,10:-8.688:-8.377,9:-7.754:-14.293,9:12.172:-11.802,9:15.908:18.087,8:-21.454:-17.406,10:-1.465:1.96,10:-0.282:8.747,9:-6.198:-17.406,8:5.945:24.937,8:-0.593:33.343,8:-21.454:-17.406,10:-0.282:-1.528,10:-2.462:3.454,10:6.567:-6.198,9:-0.905:-20.208,9:-5.886:-15.849,9:15.285:14.04,10:4.388:-6.509,10:-1.839:-12.425,9:-3.396:-19.274,9:-20.831:-3.707,9:15.285:-9.311,9:8.747:12.483,10:-2.15:-4.018,10:-0.593:-3.396,10:3.143:-7.754,9:3.454:-14.604,9:-3.084:-19.897,8:-25.19:8.435,10:1.648:1.025,10:-10.245:3.765,9:-0.905:-14.604,9:-14.604:4.077,9:14.351:3.143,8:-22.388:29.607,10:1.586:-2.773,10:8.435:-4.641,9:-4.952:22.446,9:-17.717:12.172,8:21.512:14.04,8:1.897:32.409,10:-4.018:-4.952,10:0.341:6.879,10:-9.934:-4.33,9:14.04:-5.886,8:15.908:-24.567,6:25.559:49.844,10:1.275:-0.593,10:-0.282:7.19,10:9.058:-4.018,9:9.681:19.021,8:17.776:-24.256,7:-22.699:33.966,10:7.501:-7.754,9:-11.802:-7.443,9:5.322:14.04,9:-18.963:8.435,8:-2.773:-26.124,8:-13.047:26.182,10:-1.528:-0.593,10:-3.396:0.029,10:-9:-5.575,9:5.945:11.549,8:-29.86:2.831,7:11.238:-43.87"
2024-05-25,IgO8fpoIk8uTKokjhZwm,lnzs87KanZeK4bpi7qq8,,"10:-3.645:-7.069,10:-0.282:9.992,10:2.831:9.37,10:7.19:-0.905,9:12.794:-8.066,9:-12.113:-8.066,10:6.256:-5.886,10:-7.132:4.699,9:-14.604:6.256,9:-0.593:20.267,8:-5.886:-28.926,8:-27.992:-17.095,10:0.963:0.963,10:-9.311:2.209,9:17.153:-2.15,9:22.757:1.897,9:22.757:3.765,8:-24.567:23.38,9:-16.161:0.652,9:-2.15:-18.651,8:-6.509:-26.746,8:-15.849:-25.19,8:-31.417:-19.897,7:-22.388:41.749,10:-1.216:-4.33,10:9.681:-7.132,9:-11.802:-14.604,9:3.765:15.285,8:-21.142:15.596,7:-38.577:2.831,10:-2.773:-0.593,10:9.992:-6.198,10:-9:-2.462,8:-18.963:23.38,8:-29.548:0.341,7:-41.691:1.275"
2024-05-19,vDJ52rkuQqGxF8mPzIFw,Qcqd5d6IOPaAG4YLcsrG,,"10:-0.531:-9.872,10:-7.754:-4.33,10:-9:-6.198,9:-18.34:-10.245,9:-19.585:-9.622,9:-19.585:-9,9:-19.897:-14.293,9:-22.699:-9.934,9:-22.076:-8.066,9:-12.113:10.304,8:-27.992:10.304,7:-44.182:15.285,10:-2.15:3.143,10:-3.084:-0.593,10:3.454:-0.593,10:7.813:-0.593,10:-7.754:0.652,10:-4.33:8.124,9:8.124:10.615,9:-15.227:-5.264,9:-21.454:13.106,8:32.72:-10.245,8:-11.179:34.588,7:-11.802:35.834,10:-10.494:-4.89,10:6.567:-11.179,10:-13.359:0.652,9:-14.604:0.652,9:-17.717:5.011,9:-23.322:-4.952,9:0.652:23.069,8:-27.058:1.275,8:21.823:-17.717,8:18.398:27.116,7:-28.926:27.427,7:-26.746:34.588,10:-3.396:-0.905,10:-1.216:1.586,10:-7.754:5.945,10:-2.462:11.549,10:3.765:7.19,10:5.322:-8.688,9:6.567:-16.783,9:-16.472:3.454,9:11.549:13.106,8:-28.303:-13.359,8:-0.593:28.05,8:21.823:16.53,10:-7.692:5.073,10:11.86:0.029,9:4.077:12.794,9:-5.575:14.662,9:-13.67:20.889,9:9.058:20.889,8:21.512:14.974,8:19.955:-18.651,8:8.124:-28.926,7:12.483:-37.332,7:-47.295:-3.084,7:16.53:37.079,10:5.322:-1.216,10:5.322:-5.575,10:-7.754:-9.934,10:0.029:6.879,9:19.021:5.322,9:22.446:-1.216,9:5.011:18.71,9:2.52:18.71,9:-8.377:14.04,9:-20.519:7.813,8:-2.773:27.739,8:-29.86:15.908"
2024-05-11,MDYpsiQciRP1kK6TADQz,hOV72gOH00UOPby1ONdA,,"10:10.366:-1.154,10:8.747:-4.641,9:14.04:0.029,9:13.417:1.897,9:9.681:-13.67,9:10.615:-19.274,9:-23.944:0.963,8:-27.369:20.267,7:-1.216:38.636,10:1.586:4.699,10:6.567:9.681,10:-9:-6.509,9:-0.905:17.464,9:-13.981:12.172,9:-15.538:-7.443,9:-19.897:-6.509,9:19.955:4.388,9:22.757:-4.33,10:0.963:-11.179,10:1.586:-8.688,10:1.275:-6.198,10:8.747:1.586,9:16.53:3.454,9:-5.575:23.38,8:26.182:1.275,8:6.567:26.182,8:-31.105:19.955,10:0.029:7.813,10:0.029:9.37,10:-8.377:-6.509,10:-7.132:-4.952,10:9.058:2.831,9:17.153:2.209,8:32.409:3.765,8:-23.944:16.53,8:-22.076:22.757,10:10.615:0.341,9:13.417:0.652,9:-9.311:9.681,9:-20.519:-8.377,9:-24.567:2.831,8:-2.15:-33.596,8:-0.282:32.72,7:-42.002:5.633,9:-2.15:21.512,10:-4.018:-8.066,10:-7.443:-4.641,10:-1.528:-0.593,10:0.029:10.926,10:2.209:9.37,10:8.124:-9,10:11.549:0.341,9:13.106:1.275,9:13.106:-0.593,10:-2.462:-3.396,10:5.011:7.501,9:15.596:-5.575,9:20.267:12.172,9:6.256:15.285,9:-3.707:23.069,9:-14.293:5.011,9:-20.519:-1.528,8:29.607:-1.839,10:-7.132:-5.886,10:12.794:1.275,9:-0.282:18.087,9:-13.981:9.37,8:17.153:21.201,8:-21.142:19.332,8:-25.812:19.021,7:-38.266:19.644,7:-35.775:26.805"
2024-05-04,9v7IQR7LRSLNzuQoOhHH,xfpd3dsBCM6tuSBWtI3f,,"10:0:0,10:0:0,10:0:0,9:0:0,9:0:0,8:0:0,9:0:0,9:0:0,9:0:0,8:0:0,8:0:0,7:0:0,10:0:0,9:0:0,9:0:0,9:0:0,8:0:0,8:0:0,9:0:0,8:0:0,8:0:0,8:0:0,8:0:0,7:0:0,10:0:0,10:0:0,9:0:0,9:0:0,8:0:0,8:0:0,10:0:0,10:0:0,9:0:0,9:0:0,8:0:0,8:0:0,10:0:0,9:0:0,9:0:0,8:0:0,7:0:0,5:0:0,9:0:0,9:0:0,9:0:0,8:0:0,8:0:0,7:0:0,10:0:0,9:0:0,8:0:0,8:0:0,8:0:0,6:0:0,10:0:0,9:0:0,9:0:0,8:0:0,8:0:0,6:0:0,10:0:0,10:0:0,9:0:0,8:0:0,7:0:0,6:0:0,10:0:0,9:0:0,8:0:0,7:0:0,7:0:0,7:0:0"
2024-04-13,vFk0cp8O1Pz8ppee6iuJ,DZTleo9azV1vDt3moosQ,,"10:0:0,10:0:0,9:0:0,9:0:0,9:0:0,6:0:0,10:0:0,9:0:0,9:0:0,8:0:0,8:0:0,7:0:0,9:0:0,9:0:0,9:0:0,9:0:0,9:0:0,8:0:0,10:0:0,9:0:0,9:0:0,9:0:0,8:0:0,8:0:0,10:0:0,9:0:0,9:0:0,9:0:0,8:0:0,8:0:0,10:0:0,10:0:0,9:0:0,9:0:0,8:0:0,7:0:0,10:0:0,10:0:0,8:0:0,7:0:0,7:0:0,6:0:0,10:0:0,10:0:0,9:0:0,9:0:0,9:0:0,8:0:0,10:0:0,10:0:0,9:0:0,9:0:0,8:0:0,8:0:0,10:0:0,9:0:0,9:0:0,8:0:0,8:0:0,8:0:0,10:0:0,10:0:0,9:0:0,8:0:0,8:0:0,0:0:0,10:0:0,10:0:0,10:0:0,9:0:0,9:0:0,8:0:0"
2024-04-07,kAku6Vc9qN5V2wO7RDs4,EbQrnk1JZB3fgbtdRh43,,"10:6.256:-4.952,10:8.435:0.341,9:14.662:8.435,9:20.889:4.699,9:-18.651:8.747,8:27.739:-7.754,10:-3.084:-5.264,10:-5.575:0.652,10:-8.377:8.747,9:7.501:-16.472,8:27.116:5.322,8:27.116:-7.443,10:3.454:-4.33,10:5.633:-7.443,10:4.699:6.879,9:15.285:-4.952,9:10.304:16.53,8:11.549:23.691,9:4.388:-21.142,9:8.435:14.04,9:21.512:6.879,8:24.937:5.011,8:15.596:24.003,8:-14.604:24.625,9:-8.938:-11.428,9:12.483:-6.82,9:-10.245:10.304,9:6.879:12.794,8:19.021:-23.944,8:-33.907:-4.33,10:-3.396:4.699,9:12.794:14.351,9:-18.029:10.615,8:24.937:-16.161,8:-0.905:28.361,8:-25.812:24.314,10:8.186:-3.956,10:7.813:7.813,9:5.633:12.794,9:0.029:19.644,9:-17.717:0.341,9:-19.897:15.285,10:2.52:3.454,10:-9:5.011,10:6.567:-6.509,10:9.681:-1.216,9:8.747:17.464,8:26.493:-0.905,10:11.549:-0.905,9:-11.491:9.37,9:-17.095:9.992,9:12.172:10.304,8:24.625:-10.556,7:-33.907:22.446,10:-7.443:-6.198,9:3.143:-17.406,9:7.501:-13.047,9:-5.575:14.351,9:3.454:16.842,7:34.588:15.285,9:15.285:-14.604,9:-18.029:-0.593,8:-24.567:17.153,8:9.681:28.984,8:25.248:19.955,7:5.945:44.551,10:2.582:1.648,10:-7.443:-6.509,9:-5.886:12.172,9:9.992:8.747,9:14.04:10.926,7:-39.823:10.304"
2024-04-06,RvhYSKoHP2Gj5N25w5di,AsXc43nlqAhEpUQXBVDu,,"10:4.139:0.714,10:8.435:-0.593,9:-0.593:-14.604,9:12.794:-4.641,9:18.087:13.106,9:7.19:22.757,9:-14.915:14.351,9:-17.095:-10.868,8:27.427:-13.047,10:3.143:-8.066,10:-5.575:-9,9:10.304:8.435,9:9.681:10.615,9:16.219:6.879,9:-11.491:8.435,9:-5.575:19.021,9:-23.944:7.813,8:-32.039:9.681,10:-10.245:-2.15,10:-9.311:4.388,9:-10.556:10.304,9:-14.915:5.011,9:-10.868:-16.783,9:-5.886:-16.472,9:-3.396:-17.095,8:28.05:-1.216,8:-13.359:24.314,10:-3.707:1.275,10:-7.443:-3.084,10:-3.396:7.19,9:-10.556:-19.274,9:16.842:-13.359,9:-13.67:0.652,8:-32.039:-9.311,8:-31.728:-1.839,8:-30.794:19.332,10:0.403:-10.806,10:0.341:-8.377,10:-5.886:-6.198,9:-12.425:-7.754,9:11.86:8.124,9:-1.216:18.71,8:-22.076:16.842,8:-26.746:-19.274,6:53.87:2.346,10:-0.282:5.322,9:1.586:19.955,9:-18.651:1.897,9:9.058:-15.849,9:17.776:12.172,9:24.314:-2.15,8:25.871:2.209,8:13.106:-30.171,7:21.201:33.032,10:-8.626:-3.645,9:-21.142:0.963,9:-13.359:-15.849,9:-10.245:-18.963,9:5.945:-21.142,9:16.842:-2.15,9:6.567:10.926,7:-38.266:-5.575,7:38.947:0.029,10:4.077:-1.839,10:-4.33:6.567,10:-9:-0.905,9:9.058:13.728,9:20.578:-0.593,8:-26.124:-7.754,8:-34.219:3.143,7:37.702:7.19,7:-44.493:9.992"
2024-04-02,EK32DU9QDtGuqgfaYgRs,RtVRboUhh36LhdT5ZjCL,,"10:9.743:4.762,9:11.86:-6.82,9:-9.622:10.304,9:-2.15:19.021,8:21.823:16.53,7:33.032:25.559,10:-0.282:-11.802,10:-9.622:7.19,9:-3.396:-14.604,9:-14.915:0.652,9:-16.783:4.077,9:2.52:17.776,10:-2.773:-3.084,10:6.567:-9.934,10:-8.377:-9,9:-13.359:4.077,9:-19.274:-10.556,9:12.794:10.926,10:-4.33:-2.462,10:5.945:-7.132,10:-5.575:6.256,9:-13.359:-13.359,8:-24.256:-14.293,8:-28.614:9.992,10:-1.528:-0.282,9:13.417:-0.905,9:15.285:-1.216,9:1.586:-18.029,9:2.209:-22.076,8:-22.076:-26.746,10:3.205:1.648,10:0.341:-12.113,9:-14.604:-8.377,9:-15.538:8.435,9:-24.567:0.652,8:27.427:5.322,10:4.388:-10.556,10:7.501:6.256,10:-11.491:0.029,9:5.945:18.087,9:8.435:18.087,8:11.86:25.559,9:16.219:12.483,9:10.926:-13.047,9:-1.528:-23.322,10:-11.179:-2.462,9:-20.208:5.633,9:-17.406:8.124,10:5.945:5.945,9:-4.33:13.728,9:-19.585:12.172,9:10.926:7.19,9:16.219:-7.443,8:26.493:-6.509,10:-9:2.209,10:10.926:-2.462,9:-14.293:9.681,9:12.794:12.483,9:14.974:-8.688,8:-17.406:-23.633,10:-3.084:-4.641,10:0.341:-7.754,10:-4.33:8.747,10:5.945:-8.377,8:-34.841:7.813,8:1.275:26.493,10:4.699:-9.622,10:-4.018:-0.593,8:-7.754:27.427,8:-14.293:25.248,9:9.992:-21.765,8:36.768:2.52"
2024-03-30,2za0RgXLVY2SW9AzOYGc,fOiQvCCo08ayWfzuZXKx,,"10:0:0,10:0:0,10:0:0,10:0:0,7:0:0,6:0:0,10:0:0,10:0:0,9:0:0,9:0:0,8:0:0,7:0:0,10:0:0,10:0:0,10:0:0,9:0:0,9:0:0,9:0:0,10:0:0,10:0:0,9:0:0,9:0:0,9:0:0,9:0:0,10:0:0,9:0:0,9:0:0,9:0:0,7:0:0,7:0:0,10:0:0,10:0:0,9:0:0,9:0:0,9:0:0,7:0:0,10:0:0,9:0:0,9:0:0,9:0:0,8:0:0,8:0:0,10:0:0,9:0:0,9:0:0,8:0:0,7:0:0,7:0:0,10:0:0,10:0:0,9:0:0,9:0:0,9:0:0,8:0:0,9:0:0,9:0:0,9:0:0,9:0:0,8:0:0,8:0:0,9:0:0,9:0:0,9:0:0,9:0:0,8:0:0,8:0:0,10:0:0,10:0:0,9:0:0,9:0:0,9:0:0,8:0:0"
2024-03-29,msbJ1bvpHlP0EjfTPqWs,nzsA11j8eRVHE06WTsOF,,"10:4.139:-0.22,9:19.955:5.011,9:6.567:20.889,9:-13.67:18.087,8:-30.482:5.945,8:-30.171:12.172,10:1.275:0.029,10:-1.528:-4.641,10:-7.132:6.567,9:-10.245:9.058,8:6.879:27.739,7:31.164:24.003,10:1.586:-0.282,10:-4.641:1.586,9:-8.066:-12.736,9:-13.047:8.747,9:15.596:9.37,9:15.285:13.106,10:4.699:-0.593,10:7.501:3.765,9:13.106:-0.282,9:-19.897:14.04,8:-30.794:-14.915,7:-26.435:32.72,10:-4.641:4.077,10:-5.575:7.813,9:-9.622:12.483,9:-18.029:-0.282,9:13.417:8.435,9:-0.282:-21.454,10:8.435:-0.593,10:-0.282:11.549,9:7.501:16.53,9:-18.651:-2.15,8:-30.482:-0.593,2:89.752:47.429"
2024-03-29,HzXbImznkndaJKkf5Xex,nzsA11j8eRVHE06WTsOF,,"10:-0.22:3.516,10:4.699:8.435,10:-9.311:-5.886,10:9.37:-1.528,10:11.86:0.341,9:13.417:-2.15,9:11.86:16.219,9:19.021:-10.868,9:-23.01:9.058,8:8.435:-24.878,8:-8.377:24.314,8:-23.633:14.351,10:2.831:-5.264,10:0.341:-7.443,10:-4.952:2.831,10:-9.622:3.765,9:7.813:-11.491,9:8.747:-14.604,9:11.86:-5.886,9:14.351:2.52,9:1.275:20.578,9:-8.377:16.842,9:-16.161:8.124,9:-23.01:4.388,10:-9.872:-3.956,10:-8.377:6.879,10:-4.33:11.86,10:8.124:5.633,10:11.549:-3.084,9:-0.593:-14.604,9:-17.406:-7.754,9:-8.066:12.172,9:20.267:-8.377,9:19.955:8.435,8:23.691:-14.604,8:-22.076:29.295"
2024-03-28,DHAUdNluGdH8Pv2enFG6,Lk61NWoISbrHqqiKEnIz,,"10:0:0,10:0:0,9:0:0,9:0:0,9:0:0,9:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,8:0:0,9:0:0,9:0:0,9:0:0,9:0:0,8:0:0,8:0:0,10:0:0,10:0:0,10:0:0,9:0:0,9:0:0,8:0:0,10:0:0,10:0:0,9:0:0,9:0:0,9:0:0,8:0:0,10:0:0,10:0:0,10:0:0,9:0:0,9:0:0,9:0:0"
2024-03-24,vAmBaEBzxw9SNk12NYXp,gyc2Y3ucwjQRvBkmJr4b,,"10:0:0,10:0:0,10:0:0,10:0:0,8:0:0,9:0:0,10:0:0,10:0:0,8:0:0,10:0:0,9:0:0,9:0:0,9:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,8:0:0,10:0:0,10:0:0,9:0:0,9:0:0,9:0:0,10:0:0,9:0:0,10:0:0,10:0:0,9:0:0,9:0:0,9:0:0,10:0:0,9:0:0,8:0:0,10:0:0,9:0:0,10:0:0,7:0:0,9:0:0,8:0:0,10:0:0,9:0:0,10:0:0,10:0:0,10:0:0,9:0:0,9:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,9:0:0,10:0:0"
2024-03-21,Wt3ZjL41kuOOIKzoiMRO,w1GsVMz0f5HFWDfICMKz,,"10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,8:0:0,10:0:0,9:0:0,9:0:0,9:0:0,9:0:0,10:0:0,10:0:0,9:0:0,10:0:0,10:0:0,10:0:0,9:0:0,9:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,8:0:0,9:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,9:0:0,9:0:0,10:0:0,10:0:0,9:0:0,9:0:0,9:0:0,10:0:0,10:0:0,9:0:0,10:0:0,9:0:0"
2024-03-02,dnXln7Ng3mPH3EmBj7qt,xBKUY0wunaMkmyBTIjUE,,"10:0:0,10:0:0,10:0:0,9:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,9:0:0,6:0:0,10:0:0,10:0:0,10:0:0,9:0:0,10:0:0,10:0:0,7:0:0,10:0:0,10:0:0,9:0:0,10:0:0,10:0:0,9:0:0,10:0:0,10:0:0,9:0:0,10:0:0,8:0:0,9:0:0"
2024-03-01,ThTvSio8vv2fapRnf60J,0rkOwZXh8ttalTYa7aBo,,"9:0:0,9:0:0,8:0:0,8:0:0,10:0:0,9:0:0,10:0:0,10:0:0,9:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,10:0:0,10:0:0,9:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,10:0:0,9:0:0,10:0:0,10:0:0,9:0:0,10:0:0"
2024-02-21,eN3axv6Dx8CaRQ5sKxdH,Xe2b9BFXdusMzIWNxfT8,,"10:0:0,10:0:0,9:0:0,10:0:0,9:0:0,10:0:0,9:0:0,9:0:0,9:0:0,9:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,9:0:0,10:0:0,10:0:0,10:0:0,9:0:0,10:0:0,8:0:0,8:0:0,10:0:0,8:0:0,9:0:0,9:0:0,8:0:0,9:0:0,9:0:0,10:0:0,10:0:0,10:0:0,9:0:0,10:0:0,8:0:0,9:0:0,10:0:0,9:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,10:0:0,9:0:0,10:0:0,10:0:0,10:0:0,9:0:0,9:0:0,10:0:0,9:0:0,9:0:0,9:0:0,10:0:0,10:0:0,9:0:0,9:0:0,10:0:0"
2024-02-18,ZlDHCSXvA89n54NAc5Zq,rzXcIvNzs6owy7XCBSC1,,"10:7.252:4.762,9:-10.245:-9.934,9:7.813:20.578,9:4.388:21.201,9:19.955:-7.443,9:19.644:-1.216,10:-2.773:-1.216,10:-10.556:-3.396,10:2.52:9.058,10:9.058:5.011,9:16.53:-13.67,7:-46.361:12.172,10:-0.593:10.304,10:0.652:8.747,10:-0.282:10.304,9:16.53:2.831,9:-18.029:12.794,7:42.683:-13.981,10:0.185:-2.929,10:8.124:8.124,9:-8.688:-17.095,9:17.776:2.52,8:1.275:-30.171,7:-38.577:-6.509,10:-1.528:2.831,10:-8.066:-9.311,9:18.398:-13.981,9:-23.944:1.897,8:-14.915:-29.237,7:9.37:-39.511,10:0.341:-2.462,10:8.747:1.586,9:-21.765:-8.688,9:-18.963:-8.377,9:18.087:11.238,8:-27.058:4.699,10:-1.334:8.787,9:13.791:0.091,9:-18.651:-10.868,9:-14.915:9.37,9:-18.029:12.483,8:-32.351:11.238,10:-1.839:-4.33,10:2.52:0.029,10:1.275:1.897,10:-9.311:-0.593,9:-7.132:13.417,8:-0.905:26.182,10:-1.216:-4.952,10:-5.886:-5.886,10:8.435:-0.282,10:-1.839:11.238,9:-12.425:-13.359,8:27.739:-8.377,10:-5.575:-0.905,9:-8.688:-11.802,9:-15.538:-5.886,9:-3.707:16.53,9:16.53:5.633,8:26.182:-3.707,10:2.52:-2.773,9:-14.915:-7.754,8:-15.849:-25.501,8:15.596:-23.944,7:20.578:37.702,4:75.031:29.948,10:-11.74:-1.465,9:-23.633:-5.886,9:-24.256:-1.216,9:-5.886:20.267,8:-4.952:25.559,7:40.815:25.559"
2024-02-16,XDIpnV3TStS8fTYhwNo1,sL2V6uLCEXmIsfxoXYyT,,"10:9.707:-1.334,9:15.227:-5.014,9:17.987:6.026,9:-16.975:8.787,9:-15.135:14.307,9:-16.055:9.707,10:-0.531:10.366,9:-15.227:1.586,9:-15.849:13.728,9:15.285:-5.264,9:21.201:4.388,8:-6.198:-35.775,10:2.831:1.586,10:8.747:-0.905,9:-14.293:-0.282,9:17.464:-12.113,9:-21.765:1.586,7:-43.559:3.765,9:17.153:-9.622,9:-10.245:-16.472,9:-19.585:1.897,8:17.153:-28.303,7:-39.2:-8.066,6:-50.72:15.596,10:-9:-4.018,9:15.596:-9,9:-8.066:-20.208,9:-18.029:1.275,8:-12.425:26.182,8:-17.406:-25.501,10:8.124:6.256,9:-4.33:-14.604,9:14.974:-8.688,8:-6.509:-29.86,8:-29.86:2.831,8:-19.585:20.578,9:18.149:-3.645,9:-13.047:3.765,9:-17.717:5.945,8:15.285:22.135,7:36.768:10.926,2:101.713:-8.695,10:6.63:-4.267,10:-6.509:6.567,10:-9.311:-4.018,9:0.341:-14.604,9:-15.538:1.897,5:66.75:-1.334,10:-10.183:3.828,10:-9.934:2.209,9:5.633:12.794,9:4.077:14.351,8:26.805:0.029,8:-30.794:5.011,10:2.271:0.403,10:-12.425:-2.15,9:-5.886:-24.256,9:-19.274:-1.528,9:-21.765:4.388,9:-13.981:19.021,10:0.341:-1.839,10:-0.593:-3.707,9:4.699:-13.67,9:-7.754:-12.113,9:-15.538:-16.783,7:9.992:44.24,10:-0.22:5.384,10:6.256:3.765,10:-6.82:6.879,10:6.879:-9.311,9:-17.406:-11.802,8:-24.878:-20.208"
2024-02-10,EWr80o6dZOmDut26Wiv5,OrCuisBUa6Dd1s1PW0t5,,"10:0:0,10:0:0,9:0:0,10:0:0,8:0:0,9:0:0,8:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,9:0:0,9:0:0,10:0:0,10:0:0,10:0:0,9:0:0,9:0:0,10:0:0,8:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,9:0:0,9:0:0,9:0:0,9:0:0,10:0:0,9:0:0,10:0:0,10:0:0,9:0:0,9:0:0,10:0:0,9:0:0,9:0:0,10:0:0,10:0:0,9:0:0,10:0:0,8:0:0,9:0:0,8:0:0,9:0:0,10:0:0,10:0:0,9:0:0,9:0:0,8:0:0,10:0:0,9:0:0,9:0:0,9:0:0,9:0:0,10:0:0,9:0:0,8:0:0"
2024-02-04,eEXmxSoUL2UG57pgbOE1,kX6MYBDlroil56aPspIz,,"10:0:0,9:0:0,9:0:0,10:0:0,9:0:0,9:0:0,10:0:0,9:0:0,0:0:0,10:0:0,10:0:0,9:0:0,10:0:0,10:0:0,9:0:0,10:0:0,10:0:0,8:0:0,10:0:0,10:0:0,9:0:0,9:0:0,9:0:0,9:0:0,10:0:0,9:0:0,8:0:0,10:0:0,10:0:0,9:0:0"
